Company,Index Weight
barratt developments,8.513826715661891e-05
entain plc,8.517770821270867e-05
shoprite holdings ltd,8.517943823795746e-05
dentsu group inc,8.502937429218456e-05
grupo carso series a1,8.499757263264763e-05
samsung heavy industries ltd,8.506748710967892e-05
warehouses de pauw nv,8.48100895912119e-05
euronext nv,8.477332379637328e-05
pidilite industries ltd,8.461521866739418e-05
advantech ltd,8.449786236184886e-05
bdo unibank inc,8.444605051424048e-05
leg immobilien n,8.43663472001641e-05
president chain store corp,8.430496218965342e-05
sig group n ag,8.398456003907382e-05
orkla,8.393475251307688e-05
altagas ltd,8.360151862015922e-05
fortum,8.364457906915919e-05
yakult honsha ltd,8.36495363738935e-05
press metal aluminium holdings,8.331404435470393e-05
sumco corp,8.330988717731651e-05
etihad etisalat,8.317857290384575e-05
endesa sa,8.309392708118928e-05
wh group ltd,8.315192603219882e-05
concordia financial group ltd,8.287443921173837e-05
paramount global class b,8.280791934264285e-05
unity software inc,8.281793809781335e-05
seiko epson corp,8.269238865961358e-05
adecco group ag,8.256756082791191e-05
central pattana non-voting dr pcl,8.258153927731413e-05
wharf real estate investment compa,8.25624419005007e-05
aspen technology inc,8.249076213081505e-05
lg corp,8.238137871302743e-05
rumo sa,8.230274300231859e-05
indian oil corp ltd,8.216165638537338e-05
skanska b,8.21833738369526e-05
zalando,8.213892823477923e-05
grab holdings ltd class a,8.195720717572783e-05
kawasaki kisen ltd,8.19578559364743e-05
kintetsu group holdings ltd,8.195762090564874e-05
shanghai commercial ltd,8.19930129179591e-05
cmoc group ltd h,8.18682772784664e-05
deutsche lufthansa ag,8.177409186289677e-05
fuyao glass industry group ltd h,8.147441525916715e-05
indian hotels ltd,8.133297296189844e-05
rea group ltd,8.138832281845617e-05
wanhua chemical group ltd a,8.129059883154018e-05
confluent inc class a,8.114863582621276e-05
descartes systems group inc,8.112351808137522e-05
cosco shipping holdings ltd h,8.085578084264817e-05
lupin ltd,8.074500089081665e-05
sekisui chemical ltd,8.077689814762085e-05
godrej consumer products ltd,8.054971453966155e-05
dexus stapled units,8.042354423560728e-05
tal education group adr reptg,8.021941656367366e-05
bill holdings inc,8.007523468738604e-05
keyera corp,8.003677871568352e-05
verbund ag,8.00167116130341e-05
china yangtze power ltd a,7.995202248938019e-05
great wall motor company ltd h,7.994127700478602e-05
ems-chemie holding ag,7.982497407907646e-05
toppan holdings inc,7.961647355561263e-05
grupo bimbo a,7.939701471607311e-05
meritz financial group inc,7.872855000159076e-05
delivery hero,7.864929569506628e-05
nissan chemical corp,7.866077302178422e-05
west fraser timber ltd,7.866026027931234e-05
m3 inc,7.84632319494155e-05
m&g plc,7.82037635317558e-05
samsung electro mechanics ltd,7.824002340446453e-05
elisa,7.80991575948131e-05
israel discount bank ltd,7.815773643849817e-05
bank albilad,7.777905990552697e-05
nexon ltd,7.781912070267719e-05
adani power ltd,7.772604899680498e-05
yara international,7.773028470526658e-05
puma,7.736615627874746e-05
taishin financial holding ltd,7.74025060634009e-05
weichai power ltd h,7.737368813476548e-05
persimmon plc,7.727196176257157e-05
yes bank ltd,7.722867368593585e-05
buenaventura adr representing,7.708523844792622e-05
mondaycom ltd,7.70504866479277e-05
kyowa kirin ltd,7.698542876566331e-05
meg energy corp,7.674701765796583e-05
rohm ltd,7.680538252492457e-05
mtr corporation corp ltd,7.651352458946557e-05
nissin foods holdings ltd,7.650745187761739e-05
yokogawa electric corp,7.651309606339041e-05
pegatron corp,7.63269196440539e-05
ambuja cements ltd,7.620960431168751e-05
keisei electric railway ltd,7.61320532807647e-05
tis inc,7.618857089848576e-05
suntory beverage & food ltd,7.602994505122255e-05
washington h soul pattinson & comp,7.581549473544737e-05
citic ltd,7.562101079190342e-05
gerdau pref sa,7.56478642473123e-05
aldar properties,7.546544947665477e-05
petronas chemicals group,7.542060040063697e-05
liberty broadband corp series c,7.536588449844608e-05
tube investments of india ltd,7.534269198174878e-05
crrc corp ltd h,7.530129838547464e-05
indusind bank ltd,7.52800640840589e-05
knorr bremse ag,7.526336027916956e-05
santander bank polska sa,7.530446534532386e-05
vicinity centres,7.523724208116815e-05
dassault aviation sa,7.51868495293447e-05
aurobindo pharma ltd,7.498556615475435e-05
nippon sanso holdings corp,7.485841246372928e-05
icici lombard general insurance co,7.455787369514923e-05
getinge b,7.442058971028737e-05
komercni bank,7.439656745348394e-05
gecina sa,7.418937924766728e-05
industrial and commercial bank of,7.410926732659552e-05
westlake corp,7.417056242516147e-05
industries qatar,7.400466365969165e-05
ipsen sa,7.398848227050287e-05
misumi group inc,7.404393399249826e-05
samsung life ltd,7.4038619310024e-05
hd korea shipbuilding & offshore e,7.366827077251159e-05
u haul non voting series n,7.366593980048805e-05
meiji holdings ltd,7.3430451521208e-05
srf ltd,7.340826002007158e-05
china tower corp ltd h,7.328531926554168e-05
mondi plc,7.329044673116212e-05
bupa arabia,7.30932573614362e-05
dino polska sa,7.311393167903075e-05
singapore technologies engineering,7.296849211940969e-05
zar cash,7.298636369568775e-05
boubyan bank,7.28352600209885e-05
hankook tire & technology ltd,7.279232420939259e-05
al-elm information security compan,7.263371601117026e-05
arkema sa,7.257407865449847e-05
aurizon holdings ltd,7.219069692403698e-05
dieteren (d) sa,7.213413434523085e-05
bancolombia pref sa,7.201616911709858e-05
firstservice subordinate voting co,7.193267000150625e-05
boe technology group ltd a,7.167297451860782e-05
parkland corp,7.171482338037885e-05
arab national bank,7.162183076797786e-05
mitsui chemicals inc,7.136548948223327e-05
alstom sa,7.105792591478454e-05
bank of china ltd a,7.108187531561092e-05
huaneng power international inc h,7.095617052290462e-05
doosan enerbility ltd,7.090026068252567e-05
reece ltd,7.085839076665546e-05
siam cement non-voting dr pcl,7.089431942842356e-05
coca-cola femsa class ubl units,7.081404702991973e-05
vibra energia sa,7.07695166285018e-05
sinopharm group ltd h,7.06213375000872e-05
securitas b,7.05509341875699e-05
onex corp,7.045581091873696e-05
tele2 b,7.05060742828532e-05
tongcheng travel holdings ltd,7.042753247199516e-05
umicore sa,7.049385032808265e-05
aspen pharmacare ltd,7.032362081928099e-05
futu holdings adr ltd,7.037275512537398e-05
krafton inc,7.037335322948743e-05
ricoh ltd,7.037011342388658e-05
japan real estate investment trust,7.01432285816728e-05
swedish orphan biovitrum,7.015808855260816e-05
agricultural bank of china ltd a,7.002244353580556e-05
liberty global ltd class c,6.966765949930815e-05
carl zeiss meditec ag,6.958054384369228e-05
cummins india ltd,6.945034098942927e-05
a p moller maersk b,6.937212868187002e-05
gigabyte technology ltd,6.923979459855265e-05
otsuka corp,6.920645129631637e-05
haidilao international holding ltd,6.914330154532293e-05
charoen pokphand foods non-voting,6.900188827796563e-05
hamamatsu photonics,6.879939274352389e-05
poste italiane,6.879666056769478e-05
a p moller maersk,6.870415509336335e-05
nok cash,6.863874608107858e-05
china citic bank corp ltd h,6.826216548930534e-05
telefonica brasil sa,6.810637597379855e-05
hygon information technology ltd a,6.804306745301489e-05
matsukiyokara,6.79511913929726e-05
silergy corp,6.784615066178437e-05
ibiden ltd,6.766462253558554e-05
woolworths holding ltd,6.769062691465637e-05
swire pacific ltd a,6.743736721689403e-05
toho (tokyo) ltd,6.743601848659646e-05
randstad holding,6.725528422979956e-05
national bank of greece sa,6.723146570387142e-05
bank of communications ltd a,6.704384323910281e-05
vipshop holdings sponsored ads rep,6.689709819240197e-05
jbs sa,6.677602234637602e-05
sm investments corp,6.680078668092892e-05
bb seguridade sa,6.665893749453206e-05
korea zinc inc,6.670276222062554e-05
cia energetica de minas gerais pre,6.659546052050412e-05
ememory technology inc,6.656966386021468e-05
shizuoka financial group inc,6.654016415301526e-05
sk innovation ltd,6.654902140496741e-05
kesko class b,6.648492926063293e-05
yankuang energy group company ltd,6.653165973872535e-05
harmony gold mining company limite,6.640008823508502e-05
helvetia holding ag,6.628319573324582e-05
lpp sa,6.6262203293223e-05
endeavour group ltd,6.621406887789688e-05
hanmi semiconductor ltd,6.613460742521343e-05
demant,6.605230054016731e-05
hulic ltd,6.604116467024109e-05
nomura real estate master fund rei,6.612655656877854e-05
container corporation of india ltd,6.597944959403462e-05
kunlun energy ltd,6.58558868284054e-05
inventec corp,6.57999246442024e-05
kanzhun american depository shares,6.579081926268694e-05
saudi electricity,6.577453658068293e-05
japan metropolitan fund investment,6.565038823705559e-05
rational ag,6.55451517508043e-05
akeso inc,6.549459245337842e-05
hongkong land holdings ltd,6.533014145120794e-05
suzlon energy ltd,6.52279512753079e-05
abrdn plc,6.511038668858418e-05
liberty media liberty siriusxm cor,6.512636945959783e-05
korea aerospace industries ltd,6.502622629635544e-05
tim sa,6.503306044263581e-05
ayala land inc,6.500480647550231e-05
fastighets balder class b,6.491868899278605e-05
foxconn industrial internet ltd a,6.494723091741697e-05
samsung sds ltd,6.478896815366708e-05
st jamess place plc,6.475607271373786e-05
arca continental,6.449245793716425e-05
biomerieux sa,6.443524774285649e-05
brother industries ltd,6.444375842531679e-05
cg power and industrial solutions,6.441373801005867e-05
icl group ltd,6.438162221599958e-05
industrial bank ltd a,6.43177924145348e-05
temenos ag,6.430629289869825e-05
ultrapar participoes sa,6.428707031185835e-05
banco de chile,6.414605199036165e-05
bechtle ag,6.384246063303457e-05
bharat forge ltd,6.378896713654613e-05
sg holdings ltd,6.384663089893434e-05
colgate palmolive india ltd,6.368596146452259e-05
kingsoft corp ltd,6.371269200039465e-05
alpha services and holdings sa,6.366424287792396e-05
lotus bakeries nv,6.35510744668685e-05
globalwafers ltd,6.344139683363849e-05
shanxi xinghuacun fen wine factory,6.343112028590141e-05
sk inc,6.341669907666685e-05
amorepacific corp,6.329682457201879e-05
php cash,6.318776154669829e-05
acer,6.294374153085875e-05
voltronic power technology corp,6.295003675764254e-05
korea electric power corp,6.278527446361117e-05
sagax class b,6.27851646325867e-05
sasol ltd,6.285607613727277e-05
innolux corp,6.275446131397057e-05
sgd cash,6.27150231005421e-05
far eastone telecommunications ltd,6.263965792276197e-05
bank of jiangsu corporation ltd a,6.24598188384076e-05
china shenhua energy ltd a,6.214049795233031e-05
kdx realty investment corp,6.202876193579756e-05
klepierre reit sa,6.190210505607074e-05
sembcorp industries ltd,6.191199121847576e-05
bidvest group ltd,6.177529395685683e-05
wilmar international ltd,6.16151025599084e-05
hong leong bank,6.14069082053799e-05
jd health international inc,6.135591868446243e-05
genting,6.124429364419896e-05
united tractors,6.109557501343995e-05
pln cash,6.0965439882003025e-05
salmar,6.063765441979535e-05
barry callebaut ag,6.0582530493456906e-05
jollibee foods corp,6.027512285313711e-05
p.i. industries ltd,6.024878157780309e-05
hapvida participacoes e investimen,6.016391324021102e-05
hansoh pharmaceutical group ltd,6.008680893657583e-05
southwest airlines,5.9966707929086054e-05
mcdonalds holdings (japan) ltd,5.990706488709171e-05
vedanta ltd,5.987839947030154e-05
orion class b,5.974120084708126e-05
sek cash,5.962535944481353e-05
xinyi solar holdings ltd,5.9487801725986036e-05
edp renovaveis sa,5.936864767236583e-05
tobu railway ltd,5.930396708692115e-05
xpeng class a inc,5.934713850196503e-05
commercial bank of qatar,5.922200905163116e-05
hoshizaki corp,5.9257399366525065e-05
yunnan baiyao group ltd a,5.928489872979374e-05
cosan industria e comercio sa,5.911025426126348e-05
toto ltd,5.916093590560378e-05
china international capital corp l,5.901615648759969e-05
sino land ltd,5.9038255796527134e-05
chiba bank ltd,5.8909138757069583e-05
hkt trust and hkt units ltd,5.8875709520569306e-05
sino biopharmaceutical ltd,5.87181068984364e-05
hikari tsushin inc,5.8597422000139546e-05
amplifon,5.845923032694519e-05
impala platinum ltd,5.847766757236701e-05
aluminum corporation of china ltd,5.8188595874428426e-05
banco de credito e inversion,5.819260394502889e-05
eclat textile ltd,5.819381154435173e-05
mabanee company,5.8246496937681046e-05
pt sumber alfaria trijaya,5.820726302775026e-05
orbia advance corp sa de cv,5.817133436598216e-05
yamato holdings ltd,5.8140105778778785e-05
mytilineos sa,5.8060478725737725e-05
odakyu electric railway ltd,5.797901920938782e-05
amman mineral internasional,5.7829396867977024e-05
catcher technology ltd,5.7865946978447436e-05
aib group plc,5.773228977946021e-05
jiangsu hengrui medicine ltd a,5.759316081539954e-05
adevinta,5.747920650052899e-05
persistent systems ltd,5.7517545810639644e-05
masraf al rayan,5.732300041243998e-05
malaysia airports holdings,5.723708211029586e-05
allegro sa,5.712774592363216e-05
auo corp,5.713555150339041e-05
hyundai glovis ltd,5.6664959644839815e-05
micro-star international ltd,5.6738966408868306e-05
totvs sa,5.666499664033804e-05
compal electronics inc,5.652913308628054e-05
asia cement corp,5.6363889349727565e-05
koc holding a,5.64028774205847e-05
asahi intecc ltd,5.6180471845641905e-05
latour investment class b,5.6233396257702874e-05
commercial international bank egyp,5.612624650702969e-05
bharat heavy electricals ltd,5.587445846932715e-05
kobe bussan ltd,5.58321384006602e-05
punjab national bank,5.5888585452893905e-05
sitc international holdings ltd,5.5845925645302485e-05
godrej properties ltd,5.575771164876581e-05
sendas distribuidora sa,5.578733143284076e-05
fibra uno administracion reit sa,5.5719566396301754e-05
uss ltd,5.569833381275326e-05
hirose electric ltd,5.5591521520740266e-05
aselsan elektronik sanayi ve ticar,5.551377927483211e-05
global unichip corp,5.5396032573729314e-05
mol hungarian oil and gas,5.5339510405705114e-05
zensho holdings ltd,5.514140537183449e-05
want want china holdings ltd,5.493883699164111e-05
china hongqiao group ltd,5.471268285653169e-05
monotaro ltd,5.462824020235348e-05
muyuan foods ltd a,5.461695977594343e-05
bc vaud n,5.4542834080284224e-05
voestalpine ag,5.4545033594561696e-05
walsin lihwa corp,5.430206410567123e-05
indofood sukses makmur,5.428251942894775e-05
empresas copec sa,5.3755413357734376e-05
idfc first bank ltd,5.371096662054158e-05
japan post insurance ltd,5.375592326777038e-05
clariant ag,5.363697749532858e-05
mitsubishi hc capital inc,5.365424924962594e-05
avolta ag,5.3472043905391644e-05
greek organisation of football pro,5.340095256659077e-05
celcomdigi,5.332271408200679e-05
cj cheiljedang corp,5.326500934643965e-05
talanx ag,5.324134960052714e-05
abu dhabi islamic bank,5.297408642158269e-05
glp j-reit reit,5.288394948739545e-05
hypermarcas sa,5.2950241156232814e-05
turkcell iletisim hizmetleri a,5.291042563575922e-05
tata elxsi ltd,5.286603693793844e-05
la francaise des jeux sa,5.2705170040821793e-05
marico ltd,5.264622583335912e-05
qantas airways ltd,5.248839557336506e-05
elia group sa,5.246201901017467e-05
meridian energy ltd,5.245053599813417e-05
holmen class b,5.229353262535955e-05
scsk corp,5.229270176045941e-05
sunny optical technology ltd,5.219379976652898e-05
daqin railway ltd a,5.199151479352991e-05
klabin units sa,5.189243638076838e-05
dabur india ltd,5.18017633697458e-05
bank of beijing ltd a,5.1603667446706825e-05
henderson land development ltd,5.162308010328722e-05
evonik industries ag,5.136027000436363e-05
luzhou lao jiao ltd a,5.12503618906112e-05
savola group,5.126256025120482e-05
sdic power holdings ltd a,5.1301515314469836e-05
upl ltd,5.113828101222844e-05
china resources gas group ltd,5.0994113932095014e-05
natura co holding sa,5.0974431529455104e-05
kingdee int l software group ltd,5.0867042760050254e-05
square enix hldg ltd,5.0804333488624895e-05
wharf (holdings) ltd,5.0826188093498124e-05
companhia concessoes rodoviarias s,5.044722700808778e-05
nmdc ltd,5.052390506591209e-05
amundi sa,5.012805067849434e-05
china merchants securities ltd a,5.019359286639242e-05
db islamic bank,5.009608399122221e-05
cheung kong infrastructure holding,4.999092204813899e-05
canadian apartment properties real,4.98046534365935e-05
indian railway catering and touris,4.980394549123018e-05
prologis property mexico reit sa,4.9767835287705424e-05
azbil corp,4.962277815805501e-05
nippon express holdings inc,4.967151637304256e-05
saudi tadawul group co,4.9635596249483694e-05
gree electric appliances inc of zh,4.934635724354564e-05
jindal steel and power ltd,4.93062702693707e-05
hellenic telecommunications organi,4.9227551477284535e-05
macrotech developers ltd,4.91831787106374e-05
maxis,4.9024054354659496e-05
hitachi construction machinery ltd,4.8960991672949485e-05
sofina sa,4.896528770104737e-05
byd electronic (international) ltd,4.889413604261022e-05
northland power inc,4.884654681495107e-05
shimizu corp,4.8715761215125835e-05
banco santander chile,4.857528238574816e-05
jd sports fashion plc,4.855993982704635e-05
gruma,4.840453558417148e-05
hengli petrochemical ltd a,4.830816658549802e-05
lojas renner sa,4.830744953952844e-05
zozo inc,4.822466804252811e-05
gcl technology holdings ltd,4.8153191993492324e-05
nestle malaysia,4.813194745645089e-05
shandong gold-mining ltd a,4.8083007218229914e-05
turkiye is bankasi c,4.813479288881356e-05
yadea group holdings ltd,4.811422725699864e-05
global e online ltd,4.807756276520064e-05
shenwan hongyuan group ltd a,4.800223116763504e-05
sahara international petrochemical,4.796667867789261e-05
grupo aeroportuario del centro nor,4.785448340795687e-05
yamaha corp,4.778703478620428e-05
china pacific insurance (group) lt,4.7472330330917414e-05
turkiye sise ve cam fabrikalari a,4.746844688749563e-05
yang ming marine transport corp,4.755350700247004e-05
lundbergforetagen class b,4.736946521724619e-05
citic securities company ltd h,4.729006920712456e-05
zhuzhou crrc times electric ltd h,4.7363832974740684e-05
china tourism group duty free corp,4.7166133132581736e-05
clicks group ltd,4.722446272190949e-05
husqvarna,4.714741476022988e-05
hyundai steel,4.706247472213101e-05
koito manufacturing ltd,4.7115949434559115e-05
lg h & h ltd,4.714979865892529e-05
apl apollo tubes ltd,4.686746550999982e-05
shree cement ltd,4.695743400116818e-05
the peoples insurance co (group),4.686561712574273e-05
eva airways corp,4.671915663148102e-05
legend biotech adr rep corp,4.668683311864055e-05
old mutual limited ltd,4.627368592282625e-05
hindustan petroleum corp ltd,4.6233726991113674e-05
hmm ltd,4.605502892850088e-05
jiangsu yanghe brewery joint-stock,4.593943165766496e-05
lg display ltd,4.591665059062433e-05
polycab india ltd,4.581773265529486e-05
bkw n ag,4.5667851958920466e-05
samvardhana motherson internationa,4.5699260370013246e-05
iflytek ltd a,4.5574800161902626e-05
vanguard international semiconduct,4.5572329193923785e-05
goto gojek tokopedia,4.5452155340682366e-05
l&f ltd,4.5342328610890805e-05
samsung e&a ltd,4.541304833819452e-05
china railway group ltd h,4.524473608172086e-05
nexi,4.5020734229765e-05
rede dor sao luiz sa,4.497707453140672e-05
huatai securities ltd h,4.4899928692195585e-05
jiangxi copper ltd h,4.4761968061920665e-05
hikma pharmaceuticals plc,4.4542401098998546e-05
empire ltd class a,4.4465625726039724e-05
grifols sa class a,4.450794009915873e-05
longfor group holdings ltd,4.438031918914385e-05
winbond electronics corp,4.4364774044811595e-05
china longyuan power group corp lt,4.403487272232617e-05
bce inc,4.393667069794684e-05
china state construction internati,4.393440802137181e-05
kalbe farma,4.3912969989080786e-05
china oilfield services ltd h,4.364028397360327e-05
air canada voting and variable vot,4.346860273404696e-05
enel americas sa,4.344270875862301e-05
indust penoles,4.34034202143785e-05
adaro energy indonesia,4.331069565062057e-05
hengan international group ltd,4.313941504224741e-05
japan airlines ltd,4.317424878860382e-05
volkswagen ag,4.3153374717814705e-05
china minsheng banking corp ltd a,4.294834676073841e-05
kakaobank corp,4.2938588640795776e-05
feng tay enterprises ltd,4.2819062413281396e-05
page industries ltd,4.28302369761223e-05
gmr airports infrastructure ltd,4.242676139336424e-05
piraeus financial holdings sa,4.2454531647937266e-05
bachem holding ag,4.2201226426692864e-05
china three gorges renewables(grou,4.224845486132836e-05
nomura real estate holdings inc,4.211835671516427e-05
zhaojin mining industry ltd h,4.2071452098505e-05
sk biopharmaceuticals ltd,4.195628051108293e-05
abu dhabi national oil company for,4.1779422294518e-05
telecom italia,4.1831037241818495e-05
wuxi apptec ltd a,4.173834567542728e-05
chow tai fook jewellery group ltd,4.1564928152677196e-05
coway ltd,4.1584206508850256e-05
orion corp,4.1590325889425336e-05
sibanye stillwater ltd,4.162428437219355e-05
henan shuanghui investment & devel,4.1512737863004276e-05
bilibili inc,4.120715471018111e-05
reinet investments s.c.a.,4.119259408783908e-05
seatrium,4.1212879717518e-05
china power international developm,4.108803367437843e-05
esr cayman ltd,4.106594916160519e-05
aac technologies holdings inc,4.103489357794924e-05
ana holdings inc,4.0966363691694335e-05
brookfield renewable subordinate v,4.089608614137513e-05
aeroports de paris sa,4.070703982029306e-05
china gas holdings ltd,4.0719033877388986e-05
al mouwasat medical services,4.0441190241585595e-05
charoen pokphand indonesia,4.0438342539184064e-05
hargreaves lansdown plc,4.0482612295148736e-05
east money information ltd a,4.035039715368747e-05
northam platinum hldgs ltd,4.0338380334850507e-05
union bank of india ltd,4.010134698736201e-05
public power corporation sa,3.994117892477703e-05
sona blw precision forgings ltd,3.985164636287362e-05
ningxia baofeng energy group ltd a,3.97184347459292e-05
wpg holdings ltd,3.97314400644371e-05
qinghai salt lake industry ltd a,3.96580934420256e-05
quebecor inc class b,3.965812702224014e-05
yapi ve kredi bankasi a,3.954355125866728e-05
gd power development ltd a,3.941513078370252e-05
try cash,3.942194730139282e-05
zhen ding technology holding ltd,3.946967310972357e-05
supreme industries ltd,3.9354508352868904e-05
merdeka copper gold,3.90448317678037e-05
ruentex development ltd,3.900793451521901e-05
banco del bajio institucion de ban,3.890815329024509e-05
hanmi pharm ltd,3.8978571971539025e-05
cosmoam&t ltd,3.887969956991703e-05
diasorin,3.882927969582402e-05
eregli demir ve celik fabrikalari,3.889348396167264e-05
mapletree logistics trust units,3.8745788556043924e-05
postal savings bank of china ltd h,3.87609933888293e-05
china coal energy ltd h,3.8650133188056345e-05
worldline sa,3.869459187874208e-05
yuhan corp,3.864541205939242e-05
inner mongolia yili industrial gro,3.8414622719657674e-05
zhangzhou pientzehuang pharmaceuti,3.834504286885071e-05
foshan hai tian flavouring & food,3.821543300600102e-05
hybe ltd,3.816801563664446e-05
nanya technology corp,3.802654374706733e-05
brilliance china automotive holdin,3.79642555985273e-05
haci omer sabanci holding a,3.78947463132077e-05
lg innotek ltd,3.787041847031677e-05
pop mart international group ltd,3.774093664992945e-05
ebos group ltd,3.7521304234220114e-05
nippon prologis reit inc,3.754027016351287e-05
oracle japan corp,3.752463907469121e-05
china feihe ltd,3.7300186507541594e-05
kimberly-clark de mexico class a,3.729700190887687e-05
beijing-shanghai high speed railwa,3.719510310575797e-05
bosideng international ltd,3.722800025332902e-05
genscript biotech corp,3.7171007440805906e-05
hang lung properties ltd,3.724893635139626e-05
oci nv,3.718775735202512e-05
singapore exchange ltd,3.706904092508631e-05
china cssc holdings ltd a,3.7007735580669265e-05
sirius xm holdings inc,3.7039939579031205e-05
guangdong haid group ltd a,3.689081235150221e-05
pharmaessentia corp,3.694292866040407e-05
azrieli group ltd,3.684535150001075e-05
gulf energy development pcl non-vo,3.682406768720683e-05
myr cash,3.666720487278452e-05
db insurance ltd,3.658116251608415e-05
hyundai motor s2 pref,3.66490726612786e-05
china resources mixc lifestyle ser,3.6490000086727735e-05
mesaieed petrochemical holding,3.6439624038700354e-05
haitong securities ltd class a,3.628841908141127e-05
xcmg construction machinery ltd a,3.612453317576212e-05
gedeon richter,3.586085010374001e-05
bank of baroda ltd,3.578266226556365e-05
empresas cmpc sa,3.5746219716078827e-05
yanbu national petrochemicals,3.576297702026245e-05
latam airlines group sa,3.560792560482442e-05
metropolitan bank and trust co,3.545161309076924e-05
seb sa,3.544712187000533e-05
alibaba health information tech lt,3.542719874099191e-05
jubilant foodworks ltd,3.5295222618262305e-05
nari technology ltd a,3.522674736632112e-05
idr cash,3.505185022814981e-05
ocado group plc,3.5044656413639805e-05
saic motor corp ltd a,3.4979364052721486e-05
travelsky technology ltd h,3.4665064216523884e-05
abb india ltd,3.446272177677521e-05
flat glass group ltd h,3.4511532264891974e-05
haitian international ltd,3.440946843403787e-05
miniso group holding ltd,3.438453678126013e-05
misc,3.440438023395452e-05
astral ltd,3.427316441063771e-05
s-oil corp,3.427407664927331e-05
china taiping insurance hldgs ltd,3.417354366309586e-05
luxshare precision industry ltd a,3.412657530129121e-05
nepi rockcastle nv,3.404412785789278e-05
china national nuclear power ltd a,3.3827637360027365e-05
hygeia healthcare holdings ltd,3.386948964730749e-05
ptt global chemical non-voting dr,3.388245284739162e-05
shandong gold mining ltd h,3.385814890126116e-05
sichuan chuantou energy ltd a,3.384144623139126e-05
doosan bobcat inc,3.371053544199033e-05
endeavour mining,3.377942384100463e-05
citic securities ltd a,3.367907694688695e-05
tata communications ltd,3.351501803769038e-05
aboitiz equity ventures php1 inc,3.348653984797944e-05
china merchants port holdings ltd,3.3438553394195425e-05
dar al arkan real estate developme,3.3413148264482885e-05
wens foodstuff group ltd,3.3314529105124345e-05
mrf ltd,3.3256315604766023e-05
beijing kingsoft office software i,3.3181367009793493e-05
brp subordinate voting inc,3.312641039145452e-05
idp education pty ltdinary,3.3055524491170765e-05
longi green energy technology ltd,3.307945454553981e-05
acciona sa,3.2899596687350515e-05
jardine cycle and carriage ltd,3.291430925914078e-05
gf securities ltd h,3.279802282700186e-05
indraprastha gas ltd,3.287893943594904e-05
kingboard holdings ltd,3.28819999800575e-05
mxn cash,3.268298440496771e-05
powerchip semiconductor manufactur,3.272833599805711e-05
ytl corporation,3.264201079655946e-05
kum yang ltd,3.2561605805290124e-05
vodacom group ltd,3.2480436526701905e-05
ppb group,3.215123005084204e-05
boc aviation ltd,3.205334956417468e-05
discovery ltd,3.206110108224162e-05
naura technology group ltd a,3.169174560492868e-05
rexel sa,3.1734397457158675e-05
ncsoft corp,3.1649413592994185e-05
parade technologies ltd,3.1606164209273134e-05
china pacific insurance (group) lt,3.143518521953219e-05
gjensidige forsikring,3.1406542564483064e-05
iqiyi ads representing inc,3.141801191538877e-05
multiply group,3.126309594560291e-05
hd hyundai ltd,3.1223373179735305e-05
orient overseas (international) lt,3.1142553323525624e-05
tbea ltd a,3.106920726351114e-05
sk telecom ltd,3.094736200724076e-05
china everbright bank ltd a,3.080913903409613e-05
chang hwa commercial bank ltd,3.061611195445776e-05
china airlines ltd,3.0640056232358605e-05
hd hyundai heavy industries ltd,3.0418203820895016e-05
ytl power international,3.0374249907094348e-05
zte corp h,3.04232214452656e-05
china construction bank corp a,3.030936615317141e-05
cnh cash,3.0247912857437637e-05
korean air lines ltd,3.029214789816834e-05
ayala corp,3.0223566792883398e-05
companhia siderurgica nacional sa,3.002279047544235e-05
s.f. holding ltd a,2.991472051032133e-05
industrivarden a,2.9788454026151985e-05
jiangsu expressway ltd h,2.982619180664009e-05
telekom malaysia,2.9494389735622714e-05
anglo american platinum ltd,2.9340128784528296e-05
petrochina ltd a,2.9227486214682485e-05
shanghai pharmaceuticals holding l,2.9279059616181622e-05
lotte chemical corp,2.8930114968348686e-05
united spirits ltd,2.895354707640006e-05
bank of communications ltd h,2.8838411339231398e-05
china eastern airlines corp ltd a,2.8706597411801113e-05
dukhan bank,2.8796205089495012e-05
international container terminal s,2.879007888857795e-05
mapletree pan asia commercial trus,2.8764048332482386e-05
zhongjin gold corp ltd a,2.871303604982388e-05
hdfc asset management company ltd,2.8636905449705425e-05
taiwan high speed rail corp,2.854215892552057e-05
guangdong investment ltd,2.8380432706214785e-05
inari amertron,2.8323499650930937e-05
city developments ltd,2.8276934773196126e-05
nan ya printed circuit board corp,2.827156089587962e-05
eneva sa,2.8161037601595252e-05
qifu technology adr inc,2.8131951624316774e-05
schroders plc,2.8095934748020413e-05
seven group holdings ltd,2.813233916698757e-05
autohome ads representing inc cla,2.8058093384227422e-05
the cooperative insurance,2.78511868779632e-05
cd projekt sa,2.772004332777559e-05
shaanxi coal industry ltd a,2.7773769012428284e-05
infrastrutture wireless italiane,2.7678823870068292e-05
ping an bank ltd a,2.7671869074289943e-05
qatar gas transport company ltd,2.7671251613493746e-05
exxaro resources ltd,2.7560543362169024e-05
ford otomotiv sanayi a,2.7568072365300368e-05
cia paranaense de energia copel pr,2.7409393601590676e-05
hanwha solutions corp,2.729407633289076e-05
zhejiang expressway ltd h,2.7225814485053513e-05
skc ltd,2.716398785995534e-05
